,frameType,packetNumber,OBCUpTime,obcT1,TXcurrent,RXcurrent,TempBatt,IMTQ_temp,tempP1,UTCTime
2830,1.0,15313.0,16237.0,24.178759999999997,377.0,62.0,22.0,24.5,21.7421875,1510295355.0
2831,1.0,13629.0,14453.0,23.009029999999996,371.0,62.0,20.0,22.5,20.9921875,1509941814.0
2832,1.0,13630.0,14454.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509941817.0
2833,1.0,13632.0,14456.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941832.0
2834,1.0,13634.0,14458.0,23.009029999999996,370.0,62.0,20.0,22.5,20.9921875,1509941835.0
2835,1.0,3771.0,3993.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214416.0
2836,1.0,3773.0,3996.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214424.0
2837,1.0,3775.0,3998.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214433.0
2838,1.0,3777.0,4000.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214441.0
2839,1.0,14526.0,15402.0,23.788849999999996,0.0,63.0,22.0,24.0,21.7421875,1510292099.0
2840,1.0,3779.0,4002.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214449.0
2841,1.0,3781.0,4004.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214458.0
2842,1.0,3783.0,4006.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214466.0
2843,1.0,13995.0,14838.0,24.178759999999997,0.0,63.0,22.0,24.0,21.2421875,1510289894.0
2844,1.0,14950.0,15852.0,24.178759999999997,0.0,63.0,22.0,24.0,21.7421875,1510293858.0
2845,1.0,15315.0,16239.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510295368.0
2846,1.0,15614.0,16556.0,24.178759999999997,0.0,0.0,22.0,24.5,21.7421875,1510296605.0
2847,1.0,13636.0,14460.0,23.009029999999996,0.0,62.0,21.0,22.5,20.9921875,1509941848.0
2848,1.0,13638.0,14463.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509941851.0
2849,1.0,13640.0,14465.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941864.0
2850,1.0,13642.0,14467.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509941867.0
2851,1.0,3785.0,4008.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214475.0
2852,1.0,3787.0,4011.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214483.0
2853,1.0,3789.0,4013.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214491.0
2854,1.0,3791.0,4015.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214499.0
2855,1.0,14528.0,15404.0,24.178759999999997,377.0,63.0,22.0,24.0,21.4921875,1510292102.0
2856,1.0,3793.0,4017.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214508.0
2857,1.0,3795.0,4019.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214516.0
2858,1.0,3796.0,4020.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214520.0
2859,1.0,3798.0,4022.0,24.178759999999997,0.0,63.0,22.0,23.5,21.9921875,1510214529.0
2860,1.0,13997.0,14840.0,24.178759999999997,376.0,63.0,22.0,24.0,21.2421875,1510289897.0
2861,1.0,14952.0,15854.0,24.178759999999997,376.0,63.0,22.0,24.0,21.7421875,1510293861.0
2862,1.0,15317.0,16241.0,24.178759999999997,377.0,63.0,22.0,24.5,21.4921875,1510295371.0
2863,1.0,2715.0,2876.0,24.178759999999997,0.0,62.0,22.0,23.5,21.4921875,1488697505.0
2864,1.0,13644.0,14469.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941881.0
2865,1.0,13647.0,14472.0,23.009029999999996,373.0,62.0,20.0,22.5,20.9921875,1509941893.0
2866,1.0,13649.0,14474.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509941897.0
2867,1.0,13651.0,14476.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941910.0
2868,1.0,3800.0,4024.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214536.0
2869,1.0,3802.0,4026.0,23.788849999999996,0.0,62.0,22.0,23.5,21.7421875,1510214545.0
2870,1.0,3804.0,4029.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214553.0
2871,1.0,3806.0,4031.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214561.0
2872,1.0,14530.0,15406.0,23.788849999999996,0.0,63.0,22.0,24.0,21.4921875,1510292116.0
2873,1.0,3808.0,4033.0,24.178759999999997,0.0,63.0,22.0,23.5,21.9921875,1510214570.0
2874,1.0,3810.0,4035.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214578.0
2875,1.0,3812.0,4037.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214587.0
2876,1.0,3813.0,4038.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214590.0
2877,1.0,13999.0,14842.0,23.788849999999996,0.0,63.0,22.0,24.0,21.2421875,1510289910.0
2878,1.0,14954.0,15857.0,23.788849999999996,0.0,62.0,22.0,24.0,21.7421875,1510293875.0
2879,1.0,15318.0,16242.0,24.178759999999997,378.0,63.0,22.0,24.5,21.7421875,1510295374.0
2880,1.0,13653.0,14478.0,23.009029999999996,371.0,62.0,20.0,22.5,20.9921875,1509941913.0
2881,1.0,13655.0,14481.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509941927.0
2882,1.0,13657.0,14483.0,23.009029999999996,371.0,62.0,20.0,22.5,20.9921875,1509941930.0
2883,1.0,13659.0,14485.0,22.619119999999995,0.0,62.0,20.0,22.5,20.9921875,1509941944.0
2884,1.0,3815.0,4040.0,23.788849999999996,0.0,62.0,22.0,23.5,21.7421875,1510214598.0
2885,1.0,3817.0,4042.0,23.788849999999996,0.0,62.0,22.0,23.5,21.7421875,1510214607.0
2886,1.0,3819.0,4044.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214616.0
2887,1.0,3821.0,4047.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214624.0
2888,1.0,14532.0,15409.0,24.568669999999997,377.0,63.0,22.0,24.0,21.7421875,1510292119.0
2889,1.0,3823.0,4049.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214632.0
2890,1.0,3825.0,4051.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214640.0
2891,1.0,3827.0,4053.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214649.0
2892,1.0,14001.0,14844.0,23.788849999999996,377.0,63.0,22.0,24.0,21.2421875,1510289913.0
2893,1.0,14956.0,15859.0,24.178759999999997,377.0,63.0,22.0,24.0,21.7421875,1510293878.0
2894,1.0,15320.0,16244.0,24.568669999999997,0.0,63.0,22.0,24.5,21.4921875,1510295388.0
2895,1.0,15616.0,16558.0,24.178759999999997,377.0,63.0,22.0,24.5,21.4921875,1510296608.0
2896,1.0,13663.0,14489.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941960.0
2897,1.0,13664.0,14490.0,23.009029999999996,369.0,62.0,20.0,22.5,20.9921875,1509941963.0
2898,1.0,13666.0,14492.0,22.619119999999995,373.0,62.0,20.0,22.5,20.9921875,1509941966.0
2899,1.0,13668.0,14494.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941980.0
2900,1.0,3829.0,4055.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214656.0
2901,1.0,3830.0,4056.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214661.0
2902,1.0,3832.0,4058.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214669.0
2903,1.0,3847.0,4074.0,23.788849999999996,0.0,63.0,22.0,23.5,21.9921875,1510214732.0
2904,1.0,14534.0,15411.0,23.788849999999996,0.0,63.0,22.0,24.0,21.4921875,1510292132.0
2905,1.0,3876.0,4105.0,23.788849999999996,0.0,62.0,22.0,23.5,21.9921875,1510214853.0
2906,1.0,3906.0,4137.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510214977.0
2907,1.0,2717.0,2878.0,23.788849999999996,376.0,62.0,21.0,23.5,21.4921875,1488697508.0
2908,1.0,14002.0,14845.0,23.788849999999996,379.0,63.0,22.0,24.0,21.2421875,1510289916.0
2909,1.0,14958.0,15861.0,24.178759999999997,0.0,63.0,22.0,24.0,21.4921875,1510293891.0
2910,1.0,15322.0,16246.0,24.568669999999997,377.0,62.0,22.0,24.5,21.4921875,1510295391.0
2911,1.0,15618.0,16560.0,24.178759999999997,0.0,64.0,22.0,24.5,21.7421875,1510296621.0
2912,1.0,15761.0,16711.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510297213.0
2913,1.0,13670.0,14496.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509941983.0
2914,1.0,13672.0,14499.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509941997.0
2915,1.0,13674.0,14501.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942000.0
2916,1.0,13676.0,14503.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509942013.0
2917,1.0,4050.0,4291.0,24.178759999999997,0.0,62.0,22.0,23.5,21.9921875,1510215580.0
2918,1.0,14536.0,15413.0,24.178759999999997,377.0,63.0,22.0,24.0,21.4921875,1510292135.0
2919,1.0,14004.0,14847.0,24.178759999999997,0.0,62.0,22.0,24.0,21.2421875,1510289931.0
2920,1.0,14960.0,15863.0,24.178759999999997,377.0,63.0,22.0,24.0,21.7421875,1510293894.0
2921,1.0,4109.0,4354.0,23.788849999999996,0.0,62.0,22.0,23.5,22.2421875,1510215824.0
2922,1.0,14538.0,15415.0,24.178759999999997,0.0,63.0,22.0,24.0,21.7421875,1510292149.0
2923,1.0,14006.0,14849.0,23.788849999999996,376.0,63.0,22.0,24.0,21.2421875,1510289934.0
2924,1.0,14962.0,15865.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510293907.0
2925,1.0,15324.0,16248.0,24.178759999999997,0.0,63.0,22.0,24.5,21.4921875,1510295405.0
2926,1.0,15620.0,16562.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510296624.0
2927,1.0,15763.0,16713.0,24.178759999999997,377.0,63.0,22.0,24.5,21.4921875,1510297216.0
2928,1.0,15848.0,16803.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510297568.0
2929,1.0,13678.0,14505.0,22.619119999999995,372.0,62.0,20.0,22.5,20.9921875,1509942017.0
2930,1.0,13680.0,14507.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509942030.0
2931,1.0,13681.0,14508.0,23.009029999999996,370.0,62.0,20.0,22.5,20.9921875,1509942033.0
2932,1.0,13683.0,14510.0,23.009029999999996,374.0,62.0,20.0,22.5,20.9921875,1509942036.0
2933,1.0,13685.0,14512.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942051.0
2934,1.0,4197.0,4447.0,23.788849999999996,0.0,62.0,22.0,23.5,22.2421875,1510216187.0
2935,1.0,4315.0,4572.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216676.0
2936,1.0,14008.0,14851.0,23.788849999999996,0.0,63.0,22.0,24.0,21.2421875,1510289948.0
2937,1.0,14540.0,15417.0,23.788849999999996,376.0,63.0,22.0,24.0,21.4921875,1510292152.0
2938,1.0,4255.0,4508.0,23.788849999999996,0.0,62.0,22.0,23.5,22.2421875,1510216427.0
2939,1.0,4345.0,4604.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216800.0
2940,1.0,14010.0,14854.0,24.178759999999997,376.0,63.0,22.0,24.0,21.2421875,1510289951.0
2941,1.0,14964.0,15867.0,24.178759999999997,376.0,63.0,22.0,24.5,21.7421875,1510293910.0
2942,1.0,15326.0,16251.0,24.178759999999997,377.0,63.0,22.0,24.5,21.4921875,1510295408.0
2943,1.0,15622.0,16564.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510296638.0
2944,1.0,15765.0,16715.0,24.568669999999997,0.0,63.0,22.0,24.5,21.7421875,1510297230.0
2945,1.0,13687.0,14514.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509942063.0
2946,1.0,13689.0,14518.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942066.0
2947,1.0,14541.0,15418.0,23.788849999999996,378.0,63.0,22.0,24.0,21.7421875,1510292155.0
2948,1.0,13691.0,14520.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509942080.0
2949,1.0,4349.0,4608.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510216818.0
2950,1.0,4351.0,4610.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216826.0
2951,1.0,4353.0,4612.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216834.0
2952,1.0,14012.0,14856.0,23.788849999999996,0.0,63.0,22.0,24.0,21.4921875,1510289964.0
2953,1.0,13693.0,14522.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942083.0
2954,1.0,14543.0,15420.0,23.788849999999996,0.0,63.0,22.0,24.0,21.7421875,1510292169.0
2955,1.0,13695.0,14524.0,23.009029999999996,0.0,62.0,20.0,22.5,20.9921875,1509942096.0
2956,1.0,13698.0,14527.0,23.009029999999996,374.0,62.0,20.0,22.5,20.9921875,1509942109.0
2957,1.0,4355.0,4615.0,23.788849999999996,0.0,62.0,22.0,23.5,22.2421875,1510216843.0
2958,1.0,4357.0,4617.0,24.178759999999997,0.0,63.0,22.0,23.5,22.4921875,1510216851.0
2959,1.0,4359.0,4619.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216859.0
2960,1.0,14014.0,14858.0,23.788849999999996,376.0,63.0,22.0,24.0,21.4921875,1510289967.0
2961,1.0,4361.0,4621.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216867.0
2962,1.0,14545.0,15422.0,24.178759999999997,377.0,63.0,22.0,24.0,21.4921875,1510292173.0
2963,1.0,2719.0,2880.0,23.788849999999996,0.0,62.0,21.0,23.5,21.7421875,1488697524.0
2964,1.0,14016.0,14860.0,24.178759999999997,0.0,63.0,22.0,24.0,21.4921875,1510289980.0
2965,1.0,14966.0,15869.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510293924.0
2966,1.0,15328.0,16253.0,24.568669999999997,0.0,63.0,22.0,24.5,21.7421875,1510295421.0
2967,1.0,15623.0,16565.0,23.788849999999996,375.0,63.0,22.0,24.5,21.7421875,1510296641.0
2968,1.0,15767.0,16718.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510297233.0
2969,1.0,15850.0,16805.0,23.788849999999996,0.0,63.0,22.0,24.5,21.4921875,1510297581.0
2970,1.0,13700.0,14529.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942112.0
2971,1.0,14547.0,15424.0,24.178759999999997,0.0,63.0,22.0,24.0,21.4921875,1510292186.0
2972,1.0,13702.0,14531.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942125.0
2973,1.0,13704.0,14534.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942128.0
2974,1.0,4363.0,4623.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216876.0
2975,1.0,4365.0,4625.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510216884.0
2976,1.0,4367.0,4627.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216893.0
2977,1.0,14018.0,14862.0,23.788849999999996,376.0,63.0,22.0,24.0,21.4921875,1510289983.0
2978,1.0,13706.0,14536.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942142.0
2979,1.0,13710.0,14540.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942158.0
2980,1.0,13713.0,14543.0,23.009029999999996,374.0,62.0,20.0,22.5,20.9921875,1509942171.0
2981,1.0,4369.0,4629.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216901.0
2982,1.0,4371.0,4632.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216909.0
2983,1.0,4373.0,4634.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216918.0
2984,1.0,4375.0,4636.0,23.788849999999996,0.0,62.0,22.0,23.5,22.2421875,1510216926.0
2985,1.0,4376.0,4637.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510216930.0
2986,1.0,13715.0,14545.0,23.009029999999996,373.0,62.0,20.0,22.5,20.9921875,1509942174.0
2987,1.0,14549.0,15427.0,24.178759999999997,378.0,62.0,22.0,24.0,21.4921875,1510292189.0
2988,1.0,13717.0,14547.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942188.0
2989,1.0,13719.0,14549.0,23.009029999999996,372.0,62.0,21.0,22.5,20.9921875,1509942191.0
2990,1.0,4378.0,4639.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510216939.0
2991,1.0,4380.0,4641.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510216947.0
2992,1.0,4382.0,4643.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510216955.0
2993,1.0,14019.0,14863.0,23.788849999999996,377.0,63.0,22.0,24.0,21.4921875,1510289986.0
2994,1.0,4384.0,4646.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216963.0
2995,1.0,14551.0,15429.0,24.178759999999997,0.0,63.0,22.0,24.0,21.7421875,1510292203.0
2996,1.0,6652.0,7046.0,24.568669999999997,0.0,62.0,22.0,24.5,22.2421875,1510226343.0
2997,1.0,6660.0,7055.0,24.568669999999997,0.0,62.0,22.0,24.5,22.4921875,1510226376.0
2998,1.0,13088.0,13875.0,23.788849999999996,376.0,63.0,22.0,24.0,20.9921875,1510286127.0
2999,1.0,14021.0,14865.0,23.788849999999996,0.0,63.0,22.0,24.0,21.2421875,1510290001.0
3000,1.0,14968.0,15871.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510293927.0
3001,1.0,15330.0,16255.0,24.568669999999997,376.0,63.0,22.0,24.5,21.4921875,1510295425.0
3002,1.0,2720.0,2881.0,23.788849999999996,374.0,62.0,22.0,23.5,21.7421875,1488697527.0
3003,1.0,13723.0,14554.0,23.009029999999996,373.0,62.0,20.0,22.5,20.9921875,1509942207.0
3004,1.0,13725.0,14556.0,23.009029999999996,0.0,64.0,20.0,22.5,20.9921875,1509942221.0
3005,1.0,13727.0,14558.0,23.009029999999996,373.0,62.0,20.0,22.5,20.9921875,1509942224.0
3006,1.0,13729.0,14560.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942237.0
3007,1.0,4386.0,4648.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216972.0
3008,1.0,4388.0,4650.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216980.0
3009,1.0,4390.0,4652.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510216988.0
3010,1.0,4392.0,4654.0,24.178759999999997,0.0,63.0,22.0,23.5,22.4921875,1510216997.0
3011,1.0,14553.0,15431.0,24.178759999999997,377.0,63.0,22.0,24.0,21.4921875,1510292206.0
3012,1.0,4393.0,4655.0,24.568669999999997,0.0,62.0,22.0,23.5,22.4921875,1510217001.0
3013,1.0,4395.0,4657.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217009.0
3014,1.0,4397.0,4659.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217018.0
3015,1.0,14023.0,14867.0,23.788849999999996,377.0,63.0,22.0,24.0,21.4921875,1510290004.0
3016,1.0,14970.0,15874.0,24.178759999999997,0.0,63.0,22.0,24.0,21.7421875,1510293941.0
3017,1.0,15332.0,16257.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510295438.0
3018,1.0,15625.0,16567.0,24.568669999999997,379.0,0.0,22.0,24.5,21.7421875,1510296645.0
3019,1.0,13730.0,14561.0,23.009029999999996,371.0,62.0,20.0,22.5,20.9921875,1509942240.0
3020,1.0,13732.0,14563.0,23.009029999999996,374.0,62.0,21.0,22.5,20.9921875,1509942243.0
3021,1.0,13734.0,14565.0,22.619119999999995,0.0,63.0,20.0,22.5,20.9921875,1509942258.0
3022,1.0,13736.0,14567.0,22.619119999999995,373.0,62.0,20.0,22.5,20.9921875,1509942261.0
3023,1.0,4399.0,4661.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217026.0
3024,1.0,4401.0,4664.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217034.0
3025,1.0,4403.0,4666.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217042.0
3026,1.0,4405.0,4668.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217050.0
3027,1.0,14555.0,15433.0,24.178759999999997,0.0,63.0,22.0,24.0,21.4921875,1510292219.0
3028,1.0,4407.0,4670.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217059.0
3029,1.0,4409.0,4672.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217067.0
3030,1.0,4410.0,4673.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217071.0
3031,1.0,14025.0,14869.0,24.178759999999997,0.0,63.0,22.0,24.0,21.4921875,1510290017.0
3032,1.0,14972.0,15876.0,24.178759999999997,377.0,63.0,22.0,24.0,21.7421875,1510293944.0
3033,1.0,15334.0,16259.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510295441.0
3034,1.0,15627.0,16569.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510296659.0
3035,1.0,13738.0,14570.0,22.619119999999995,0.0,62.0,20.0,22.5,20.9921875,1509942274.0
3036,1.0,14557.0,15435.0,24.178759999999997,377.0,63.0,22.0,24.0,21.4921875,1510292222.0
3037,1.0,13740.0,14572.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942277.0
3038,1.0,13742.0,14574.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942291.0
3039,1.0,4412.0,4675.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217080.0
3040,1.0,4414.0,4677.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217087.0
3041,1.0,4416.0,4679.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217096.0
3042,1.0,14027.0,14872.0,23.788849999999996,378.0,63.0,22.0,24.0,21.4921875,1510290020.0
3043,1.0,13744.0,14576.0,23.009029999999996,372.0,0.0,20.0,22.5,20.9921875,1509942294.0
3044,1.0,14558.0,15436.0,24.178759999999997,378.0,63.0,22.0,24.0,21.4921875,1510292225.0
3045,1.0,13746.0,14578.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942307.0
3046,1.0,13747.0,14579.0,23.009029999999996,371.0,62.0,20.0,22.5,20.9921875,1509942310.0
3047,1.0,4418.0,4682.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217104.0
3048,1.0,4420.0,4684.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217113.0
3049,1.0,4422.0,4686.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217121.0
3050,1.0,14029.0,14874.0,23.788849999999996,0.0,63.0,22.0,24.0,21.2421875,1510290034.0
3051,1.0,4424.0,4688.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217129.0
3052,1.0,14560.0,15438.0,23.788849999999996,0.0,63.0,22.0,24.0,21.7421875,1510292239.0
3053,1.0,14031.0,14876.0,23.788849999999996,377.0,63.0,22.0,24.0,21.2421875,1510290037.0
3054,1.0,14974.0,15878.0,24.178759999999997,0.0,62.0,22.0,24.5,21.7421875,1510293957.0
3055,1.0,15335.0,16260.0,24.178759999999997,378.0,63.0,22.0,24.5,21.4921875,1510295444.0
3056,1.0,15629.0,16571.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510296662.0
3057,1.0,15769.0,16720.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510297246.0
3058,1.0,15852.0,16808.0,24.568669999999997,377.0,63.0,22.0,24.5,21.7421875,1510297584.0
3059,1.0,13749.0,14581.0,23.009029999999996,374.0,62.0,20.0,22.5,20.9921875,1509942313.0
3060,1.0,14562.0,15440.0,24.178759999999997,378.0,63.0,22.0,24.0,21.7421875,1510292242.0
3061,1.0,13751.0,14583.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942328.0
3062,1.0,2722.0,2883.0,23.788849999999996,376.0,62.0,22.0,23.5,21.7421875,1488697538.0
3063,1.0,13753.0,14585.0,23.009029999999996,372.0,62.0,20.0,22.5,20.9921875,1509942331.0
3064,1.0,4426.0,4690.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217137.0
3065,1.0,4427.0,4691.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217141.0
3066,1.0,4429.0,4693.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217150.0
3067,1.0,14033.0,14878.0,23.788849999999996,0.0,63.0,22.0,24.0,21.2421875,1510290050.0
3068,1.0,4431.0,4695.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217158.0
3069,1.0,14564.0,15442.0,24.178759999999997,0.0,63.0,22.0,24.0,21.7421875,1510292257.0
3070,1.0,14036.0,14881.0,23.788849999999996,378.0,63.0,22.0,24.0,21.4921875,1510290063.0
3071,1.0,14976.0,15880.0,24.178759999999997,377.0,62.0,22.0,24.5,21.7421875,1510293960.0
3072,1.0,15337.0,16262.0,24.178759999999997,0.0,63.0,22.0,24.5,21.4921875,1510295459.0
3073,1.0,15631.0,16574.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510296675.0
3074,1.0,15771.0,16722.0,24.178759999999997,377.0,63.0,22.0,24.5,21.7421875,1510297249.0
3075,1.0,15854.0,16810.0,24.178759999999997,0.0,63.0,22.0,24.5,21.7421875,1510297598.0
3076,1.0,13755.0,14588.0,22.619119999999995,0.0,63.0,20.0,22.5,20.9921875,1509942345.0
3077,1.0,13757.0,14590.0,23.009029999999996,373.0,62.0,20.0,22.5,20.9921875,1509942348.0
3078,1.0,13759.0,14592.0,23.009029999999996,0.0,63.0,20.0,22.5,20.9921875,1509942361.0
3079,1.0,13761.0,14594.0,23.009029999999996,374.0,62.0,21.0,22.5,20.9921875,1509942364.0
3080,1.0,4433.0,4697.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217167.0
3081,1.0,4435.0,4700.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217174.0
3082,1.0,4437.0,4702.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217183.0
3083,1.0,4439.0,4704.0,24.178759999999997,0.0,62.0,22.0,23.5,22.4921875,1510217191.0
3084,1.0,14566.0,15445.0,24.178759999999997,376.0,63.0,22.0,24.0,21.4921875,1510292260.0
3085,1.0,4441.0,4706.0,24.178759999999997,0.0,62.0,22.0,23.5,22.2421875,1510217199.0
3086,1.0,4443.0,4708.0,23.788849999999996,0.0,62.0,22.0,23.5,22.4921875,1510217208.0
3087,1.0,14038.0,14883.0,24.178759999999997,377.0,63.0,22.0,24.0,21.2421875,1510290066.0
